location_name,blockgroup_id,distance
On W Ainslie St From N Menard Ave To W Grover St,'170311104002',0.409841772
On W 53rd St From S Loomis Blvd To S Bishop St,'170316119002',0.10116432
On W Lexington St From S Loomis St To S Ada St,'170318329002',0.133408298
On W Lexington St From S Loomis St To S Ada St,'170312832001',0.000510914
On W 50th St From S Leavitt St To S Hoyne Ave,'170316115002',0.174714625
On S Hermitage Ave From W 69th St To W 70th St,'170316715003',0.205276849
On S Honore St From W 72nd St To W 73rd St,'170316720002',0.202508262
On S Hoyne Ave From W 49th Pl To W 50th St,'170316115002',0.088409198
On S Justine St From W 34th St To W 35th St,'170318404001',0.203001739
On S Kolmar Ave From W 59th St To W 60th St,'170316502005',0.203756785
On S Laflin St From W Jackson Blvd To W Van Buren St,'170318331003',0.143220129
On W 50th St From S Wolcott Ave To S Honore St,'170316114002',0.098865404
On W 50th St From S Wolcott Ave To S Honore St,'170316114001',0.001706372
On S Maplewood Ave From W 66th St To W Marquette Rd,'170316608002',0.202571834
On S May St From W 77th St To W 78th St,'170317102004',0.202865949
On S May St From W 77th St To W 78th St,'170317108005',0.000552149
On S Merrill Ave From E 69th St To E 70th St,'170314301011',0.202971855
On S Merrill Ave From E 69th St To E 70th St,'170314301012',0.002336844
On S Merrill Ave From E 69th St To E 70th St,'170314301013',0.003553608
On S Morgan St From W 32nd Pl To W 32nd St,'170316009002',0.059748889
On S Mozart St From W 82nd St To W 83rd St,'170317005013',1.09E-05
On S Mozart St From W 82nd St To W 83rd St,'170317005016',0.202750941
On S Long Ave From W 51st St To S Archer Ave,'170315607002',0.39703603
On S Normandy Ave From W 54th St To W Archer Ave,'170315609003',0.209623126
On S Paulina St From S Archer Ave To W 33rd St,'170318404001',0.229030631
On S Richmond St From W 80th St To W 81st St,'170317005014',0.202262401
On S Seeley Ave From W 35th St To W 37th St,'170318403002',0.00142951
On S Seeley Ave From W 35th St To W 37th St,'170315905001',0.404374337
On S South Chicago Ave From E 73rd St To E 74th St,'170318418001',0.302301613
On S Union Ave From W 72nd St To W 33rd St,'170318399003',0.202493791
On S Union Ave From W 72nd St To W 33rd St,'170318399004',0.202517143
On S Union Ave From W 72nd St To W 33rd St,'170318399001',0.203144781
On S Union Ave From W 72nd St To W 33rd St,'170318399005',0.202566558
On S Union Ave From W 72nd St To W 33rd St,'170318426003',0.610507347
On S Union Ave From W 72nd St To W 33rd St,'170318438001',0.809813899
On S Union Ave From W 72nd St To W 33rd St,'170316809001',0.606556825
On S Union Ave From W 72nd St To W 33rd St,'170316813002',0.201600737
On S Union Ave From W 72nd St To W 33rd St,'170318426001',0.808403067
On S Union Ave From W 72nd St To W 33rd St,'170318426004',0.203185283
On S Union Ave From W 72nd St To W 33rd St,'170318438002',0.809549031
On S Union Ave From W 72nd St To W 33rd St,'170318348003',0.405051371
On S Union Ave From W 72nd St To W 33rd St,'170318348002',0.303615079
On S Union Ave From W 72nd St To W 33rd St,'170318398003',0.405556487
On S Union Ave From W 72nd St To W 33rd St,'170316812004',0.404281468
On S Union Ave From W 72nd St To W 33rd St,'170316812001',0.404335344
On S Union Ave From W 72nd St To W 33rd St,'170316809004',0.303431277
On S Union Ave From W 72nd St To W 33rd St,'170318347003',0.809512119
On S Wallace St From W 69th St To W 71st St,'170316812003',0.000525323
On S Wallace St From W 69th St To W 71st St,'170316812002',0.402843785
On S Washtenaw Ave From W 80th St To W 81st St,'170317005013',0.203270102
On S Winchester Ave From W 69th St To W 70th St,'170316715002',0.202947313
On S Yale Ave From W 70th St To W 71st St,'170316903002',0.202323039
On W 32nd St From S Hamilton Ave To S Hoyne Ave,'170318403002',0.100591919
On S Newcastle Ave From W 51st St To W 52nd St,'170315609004',0.19628298
On W 80th Pl From S Hoyne Ave To S Damen Ave,'170317105004',0.186138014
On W 71st St From S Bell Ave To S Halsted St,'170316716002',0.400711972
On W 71st St From S Bell Ave To S Halsted St,'170316811003',0.301454917
On W 71st St From S Bell Ave To S Halsted St,'170316811002',0.3012317
On W 71st St From S Bell Ave To S Halsted St,'170316811005',0.201329265
On W 71st St From S Bell Ave To S Halsted St,'170316715003',0.505116897
On W 71st St From S Bell Ave To S Halsted St,'170316715002',0.721325795
On W 71st St From S Bell Ave To S Halsted St,'170316610001',0.075102552
On W 71st St From S Bell Ave To S Halsted St,'170318349001',0.402413016
On W 61st St From S Peoria St To S Halsted St,'170318348001',0.192159967
On W 60th St From S Kilpatrick Ave To S Kolmar Ave,'170316401001',0.193505538
On W 60th St From S Kilpatrick Ave To S Kolmar Ave,'170316502005',0.109922927
On W 54th St From S Laflin St To S Loomis Blvd,'170316119001',0.098922534
On W 54th St From S Laflin St To S Loomis Blvd,'170316119002',0.101780833
1600-1727 N Parkside Ave,'170312504002',0.129092988
On W 58th St From S Paulina St To S Ashland Ave,'170316703001',0.192775177
On W 57th St From S Massasoit Ave To S Central Ave,'170315611001',0.301521407
On W 57th St From S Massasoit Ave To S Central Ave,'170319801001',0.004405025
On W 56th St From S Hermitage Ave To S Paulina St,'170316703002',0.100426561
On W 54th St From S Paulina St To S Ashland Ave,'170316118002',0.098085266
On W 54th St From S Paulina St To S Ashland Ave,'170316119001',0.008442051
On W 54th St From S Paulina St To S Ashland Ave,'170316118001',0.100501723
On W 59th St From S Melvina Ave To S Mason Ave,'170315611002',9.17E-05
On W 59th St From S Melvina Ave To S Mason Ave,'170315611004',0.098328922
On W 59th St From S Melvina Ave To S Mason Ave,'170316403006',0.202497791
On W 59th St From S Melvina Ave To S Mason Ave,'170316403004',0.205315214
On W 87th St From S Damen Ave To S Wood St,'170317112004',0.199494087
On W 87th St From S Damen Ave To S Wood St,'170317112003',0.01263599
On W 87th St From S Damen Ave To S Wood St,'170317113001',0.1879511
On W Lake St From N Campbell Ave To N Leavitt St,'170318378001',0.575277323
On W Ainslie St From N Marmora Ave To N Menard Ave,'170311104002',0.199799452
On W Argyle St From N Melvina Ave To N Moody Ave,'170311103004',0.099973766
On W Barry Ave From N Leclaire Ave To N Lavergne Ave,'170311902001',0.201771317
On W Belmont Ave From N Olcott Ave To N Oketo Ave,'170311708002',0.201496328
On W Carroll Ave From N Albany Ave To N Sacramento Blvd,'170318371001',0.201735138
On W Carroll Ave From N Kedzie Ave To N Albany Ave,'170318368002',0.001449086
On W Carroll Ave From N Kedzie Ave To N Albany Ave,'170318371001',0.203452967
On W Columbus Ave From S Kedzie Ave To W 77th St,'170317001002',0.656317094
On W Eastwood Ave From N Kedzie Ave To N Sacramento Ave,'170311408001',0.402872006
On W Fulton Blvd From N Homan Ave To N Albany Ave,'170318368002',0.404464424
On W Fulton Blvd From N Homan Ave To N Albany Ave,'170318368001',0.001426598
On W Fulton Blvd From N Homan Ave To N Albany Ave,'170318371001',0.204356497
On W Gunnison St From N Nagle Ave To N Mason Ave,'170311103005',0.808181601
On W Gunnison St From N Nagle Ave To N Mason Ave,'170311104002',0.093579323
On W 53rd St From S Paulina St To S Ashland Ave,'170316118002',0.008008233
On W 53rd St From S Paulina St To S Ashland Ave,'170316119001',0.005370489
On W 53rd St From S Paulina St To S Ashland Ave,'170316118001',0.191438566
On W Adams St From S Western Ave To S Leavitt St,'170312809001',0.204060811
On W Adams St From S Western Ave To S Leavitt St,'170312808001',0.006798318
On W Adams St From S Western Ave To S Leavitt St,'170318380002',0.002913364
On W Adams St From S Western Ave To S Leavitt St,'170318380001',0.2013344
On W 53rd St From S Hoyne Ave To S Damen Ave,'170316116001',0.200795386
On W 53rd St From S Hoyne Ave To S Damen Ave,'170316117003',0.000331175
On S Newland Ave From W 51st St To W 52nd St,'170315609004',0.195822503
On W 46th St From S Ashland Ave To S Mcdowell Ave,'170316104001',0.005482385
On W 46th St From S Ashland Ave To S Mcdowell Ave,'170318426002',0.201807157
On W Lexington St From S Laflin St To S Loomis St,'170318329001',0.200349908
On W Lexington St From S Laflin St To S Loomis St,'170318329002',0.000506771
On S Harvard Ave From W 71st St To W 73rd St,'170316903002',0.00078029
On S Harvard Ave From W 71st St To W 73rd St,'170316911004',0.404343824
On S Homan Ave From W 112th Pl To W 115th St,'170317404001',0.001071436
On S Homan Ave From W 112th Pl To W 115th St,'170317404002',0.504027137
On S Hoyne Ave From W 35th St To W 37th St,'170318403003',0.003562099
On S Iron St From W 34th St To W 35th St,'170318404001',0.219648585
On S Karlov Ave From W 84th St To W 85th St,'170317003024',0.204639652
On S Komensky Ave From W 85th St To W 86th St,'170317003024',0.202796142
On S Laflin St From W Madison St To W Monroe St,'170318331003',0.135676417
On S Loomis Blvd From W 85th St To W 87th St,'170317111002',0.400259235
On S Maryland Ave From E 86th St To E 87th St,'170314401022',0.201412054
On S Menard Ave From W 57th St To W 58th St,'170315611002',0.202939225
On W 50th St From S Loomis Blvd To S Racine Ave,'170316111002',0.201523004
On W 50th St From S Loomis Blvd To S Racine Ave,'170316111003',0.20049751
On W 50th St From S Loomis Blvd To S Racine Ave,'170316110001',0.00099171
On S Michigan Ave From E 77th St To E 78th St,'170316913001',0.000222343
On S Michigan Ave From E 77th St To E 78th St,'170316913002',0.202406497
On S New England Ave From W 51st St To W 52nd St,'170315609004',0.1961945
On S Oak Park Ave From W 51st St To W 52nd St,'170315609003',0.198005336
On S Racine Ave From W 31st St To W 33rd St,'170316009003',0.303178109
On S Racine Ave From W 31st St To W 33rd St,'170316007001',0.002335725
On S Racine Ave From W 31st St To W 33rd St,'170318397001',0.101792076
On S Rutherford Ave From W 51st St To W 52nd St,'170315609003',0.20022265
On S State St From W 113th St To W 114th St,'170314913001',0.000462801
On S State St From W 113th St To W 114th St,'170314913002',0.202396193
On S Vernon Ave From E 69th St To E 70th St,'170316905001',0.202325058
On S Wallace St From W 76th St To W 77th St,'170316813001',0.001495903
On S Wallace St From W 76th St To W 77th St,'170317101001',0.199830796
On S Wentworth Ave From W 71st St To W 73rd St,'170316903002',0.001445374
On S Wentworth Ave From W 71st St To W 73rd St,'170316911004',0.393943369
On S Woodlawn Ave From E 69th St To E 71st St,'170318418002',0.446187163
On S Morgan St From W 75th St To W 77th St,'170317102003',0.386243381
On W Madison St From N California Ave To N Francisco Ave,'170318370002',0.201169633
On W Madison St From N Homan Blvd To S St Louis Ave,'170318369002',0.001507806
On W Madison St From N Homan Blvd To S St Louis Ave,'170312705001',0.21358573
3900-4000 S Ashland Ave,'170316103001',0.194064549
3900-4000 S Ashland Ave,'170318426002',0.06653057
7300-7422 S Campbell Ave,'170316610003',0.268332642
7024-7100 S Euclid Ave,'170314302002',0.108218457
7024-7100 S Euclid Ave,'170314305001',0.031235556
7246-7300 S Luella Ave,'170314306002',0.040612922
7246-7300 S Luella Ave,'170314308001',0.016338532
7332-7412 S St Louis Ave,'170316611005',0.084018943
7332-7412 S St Louis Ave,'170316611002',0.016029409
7100-7135 S Union Ave,'170316813002',0.11531203
3522-3552 W 74th St,'170316611005',0.086197262
3725-3800 W 84th Pl,'170317004021',0.146416858
7300-7422 W Campbell Av,'170316610003',0.268332642
7411-7464 W Catalpa Ave,'170311005003',0.162191986
7500-7542 W Devon Ave,'170310903001',0.125518708
5700-6342 W Grace St,'170311702001',0.40396066
5700-6342 W Grace St,'170311702003',0.345934426
5700-6342 W Grace St,'170311506004',0.403473475
5700-6342 W Grace St,'170311506001',0.186698763
2000-2344 W Kinzie St,'170312430002',0.367241044
2000-2344 W Kinzie St,'170312429002',0.323276602
2300-2424 W Medill Ave,'170312216002',0.175576173
2300-2424 W Medill Ave,'170312215001',0.083216347
4236-4400 N Whipple St,'170311606011',0.281550853
4236-4400 N Whipple St,'170311408004',0.009825368
4812-4900 W Patterson Ave,'170311508003',0.188667637
22-100 N Sangamon St,'170318330001',0.079686913
1800-1945 N Nordica Ave,'170312505007',0.16410786
1800-1945 N Nordica Ave,'170312505004',0.183887954
On W Maypole Ave From N Karlov Ave To N Pulaski Rd,'170312602001',0.123869192
On W Maypole Ave From N Karlov Ave To N Pulaski Rd,'170312601001',0.003052726
On W Mclean Ave From N Humboldt Blvd East To N Mozart St,'170312213003',0.122630481
On W Mclean Ave From N Humboldt Blvd East To N Mozart St,'170312213002',0.118113867
On W Medill Ave From N Western Ave To N Oakley Ave,'170312216001',0.000814133
On W Medill Ave From N Western Ave To N Oakley Ave,'170312216002',0.201719401
On W Medill Ave From N Western Ave To N Oakley Ave,'170312215001',0.002375182
On W Peterson Ave From N Melvina Ave To N Austin Ave,'170311001002',0.399054706
On W Schubert Ave From N Lavergne Ave To N Lamon Ave,'170311908005',0.000589195
On W Schubert Ave From N Lavergne Ave To N Lamon Ave,'170311908001',0.204021282
On W St Paul Ave From N Leclaire Ave To N Lamon Ave,'170312502001',0.288036327
On W Warwick Ave From N Lavergne Ave To N Lamon Ave,'170311508004',0.000299277
On W Warwick Ave From N Lavergne Ave To N Lamon Ave,'170311508002',0.196751356
2-100 E Ohio St,'170310815001',0.095157992
2-100 E Ohio St,'170310815002',0.12485361
4863-5500 N Ashland Ave,'170310309004',0.203494274
4863-5500 N Ashland Ave,'170310309001',0.050991963
4863-5500 N Ashland Ave,'170310309002',0.203220318
4863-5500 N Ashland Ave,'170310310001',0.204129241
4863-5500 N Ashland Ave,'170310310002',0.40204978
4863-5500 N Ashland Ave,'170310309003',0.203105901
300-333 N California Ave,'170318371002',0.036710296
3615-3941 N Cumberland Ave,'170311705004',0.341078355
3615-3941 N Cumberland Ave,'170311705003',0.341482077
4440-4722 N Kedzie Ave,'170311407021',0.355494586
4440-4722 N Kedzie Ave,'170311407011',0.191473871
6075-6374 N Lincoln Ave,'170311301003',0.777834827
5300-5500 N Milwaukee Ave,'170311105012',0.01242462
5300-5500 N Milwaukee Ave,'170311105014',0.020307879
5300-5500 N Milwaukee Ave,'170311102001',0.64231976
5300-5500 N Milwaukee Ave,'170311102002',0.042684904
On W Madison St From N Sacramento Blvd To N Homan Blvd,'170318369001',0.405088703
On W Madison St From N Sacramento Blvd To N Homan Blvd,'170318369002',0.402805189
2400-2144 S Bross Av,'170318403001',0.085243416
2400-2144 S Bross Av,'170318403002',0.320022499
10500-10629 S Drake Ave,'170317402003',0.295203981
3200-3418 S Hamilton Ave,'170318403002',0.186802088
3200-3418 S Hamilton Ave,'170318403003',0.270956669
7206-7222 S Luella Ave,'170314306002',0.043164097
2-20 S Morgan St,'170318331001',0.010463448
6600-6700 S Stewart Ave,'170316809003',0.174047581
6600-6700 S Stewart Ave,'170316812003',0.016675213
3110-3900 S Ashland Ave,'170318404002',0.306979762
3110-3900 S Ashland Ave,'170316103001',0.062063229
3110-3900 S Ashland Ave,'170318404001',0.297112042
3110-3900 S Ashland Ave,'170315907002',0.818087973
2708-2800 W 39th Pl,'170315806001',0.156703325
2708-2800 W 39th Pl,'170315805014',0.01525001
2500-2540 W Argyle St,'170310402014',0.111593445
3000-3100 W Carroll Ave,'170318371001',0.139053356
2700-2920 W Congress Pkwyss,'170318374002',0.071332984
2700-2920 W Congress Pkwyss,'170318370001',0.264457706
1860-1875 W Fullerton Ave,'170318309001',0.053381142
1860-1875 W Fullerton Ave,'170318323001',0.015105764
340-0 W Illinois St,'170310817002',0.365992201
340-0 W Illinois St,'170310818003',0.019460489
340-0 W Illinois St,'170310815003',0.001125164
340-0 W Illinois St,'170310816001',0.131627136
340-0 W Illinois St,'170310818002',0.245172759
3600-3626 W 84th Pl,'170317004021',0.07451811
1200-1225 N Springfield Ave,'170312307003',0.072483742
3615-3645 N Pontiac Ave,'170311705004',0.091658336
3900-3941 N Paris Ave,'170311705003',0.136114252
On W Maypole Ave From N Kenton Ave To N Kildare Ave,'170312604001',0.379296241
On W Maypole Ave From N Kenton Ave To N Kildare Ave,'170312603001',0.203141976
On W Mclean Ave From N Oakley Ave To N Western Ave,'170312216001',0.00156791
On W Mclean Ave From N Oakley Ave To N Western Ave,'170312216002',0.205083733
On W Mclean Ave From N Oakley Ave To N Western Ave,'170312215001',0.003244271
On W Newport Ave From N Lockwood Ave To N Laramie Ave,'170311511001',0.201608029
On W Newport Ave From N Lockwood Ave To N Laramie Ave,'170311510011',0.000562849
On W Rascher Ave From N Canfield Ave To N Oriole Ave,'170311005004',0.387024912
On W Rascher Ave From N Canfield Ave To N Oriole Ave,'170311005003',0.203107711
